|Drug Name|disease_type|drug_outcome|trial_count|trial_actual_duration|number_of_primary_outcomes_to_measure|number_of_secondary_outcomes_to_measure|number_of_arms|adult|child|has_single_facility|has_us_facility|healthy_volunteers|min_age|max_age|number_of_facilities|enrollment|Spacy_Pregnant_Women_Excluded|LLama3_2_Criteria_Robustness|LLM_GBT_4o_Human_Importance_Ratings|new_therapy_area_Autoimmune|new_therapy_area_Bone|new_therapy_area_Cardiovascular|new_therapy_area_Dermatology|new_therapy_area_Endocrinology|new_therapy_area_Gastrointestinal|new_therapy_area_Genetic and Rare Diseases|new_therapy_area_Hematology|new_therapy_area_Hepatic diseases|new_therapy_area_Infections (bacterial)|new_therapy_area_Infections (viral)|new_therapy_area_Infectious Diseases|new_therapy_area_Metabolic disorders|new_therapy_area_Neurology|new_therapy_area_Neuroscience (non-progressive)|new_therapy_area_Oncology|new_therapy_area_Ophthalmology|new_therapy_area_Other|new_therapy_area_Pain|new_therapy_area_Progressive neurological disorders|new_therapy_area_Psychiatry and Mental Health|new_therapy_area_Respiratory|new_therapy_area_Rheumatology|new_therapy_area_Urology and Reproductive Health|gender_ALL|gender_FEMALE|gender_MALE|total_days_since_first_start|avg_days_since_first_start
990|duloxetine|Neurological & Mental Health|1|6|17.303030303030305|1.2727272727272727|4.518518518518518|4.0606060606060606|1|1|1|1|0|17.666666666666668|63.54545454545455|68.24242424242425|496.2121212121212|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|1|1|2511|418.5
991|duloxetine|Pain (neuropathic)|1|1|9.0|1.0|6.0|3.0|1|0|0|1|0|18.0|75.0|27.0|226.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|290|290.0
992|duloxetine|Pain (nociceptive)|1|1||1.0|18.0|2.0|1|0|0|1|0|25.0|99.0|2.0|82.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|False|2067|2067.0
993|dupilumab|Asthma|1|3|17.11764705882353|1.64|13.84|4.56|1|0|0|1|0|18.0|69.44444444444444|153.36|595.52|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|2928|976.0
994|dupilumab|Atopic Dermatitis|1|7|10.411764705882353|1.411764705882353|12.838709677419354|3.3529411764705883|1|1|0|1|0|15.529411764705882|47.2|45.029411764705884|178.73529411764707|1.0|2.0|1.0|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2889|412.7142857142857
995|dutasteride|Other Pregnancy Related|1|1|16.0|1.0|1.0|1.0|1|0|1|1|1|18.0|50.0|1.0|18.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|503|503.0
996|dutasteride|Prostate|1|7|30.75|1.375|11.714285714285714|2.0|1|0|1|1|0|20.75|85.0|2.5|27.25|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|4064|580.5714285714286
997|ebselen|Bipolar Disorder|0|1||1.0|11.0|2.0|1|0|1|0|0|18.0|70.0|1.0|60.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|1|1|646|646.0
998|eculizumab|Other Blood Loss/Disorder|1|1||1.0|3.0|1.0|1|1|0|1|0|18.0|99.0|3.0|23.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1340|1340.0
999|edicotinib|Unspecified Cancer|0|1||1.0|4.0|1.0|1|0|1|1|0|18.0|99.0|1.0|3.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|724|724.0
1000|edotecarin|Breast|0|2|43.333333333333336|1.0|12.0|1.0|1|0|1|1|0|18.0|99.0|13.0|65.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|False|1476|738.0
1001|edotecarin|Metastatic Cancer|0|1|48.0|1.0|12.0|1.0|1|0|0|1|0|18.0|99.0|19.0|65.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|False|1476|1476.0
1002|edotecarin|Unspecified Solid Tumor|0|2|33.42857142857143|1.0|8.142857142857142|1.0|1|0|0|1|0|18.0|99.0|15.142857142857142|49.142857142857146|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1476|738.0
1003|efalizumab|Diabetic Complications|0|1|23.0|1.0|1.0|1.0|1|0|1|1|0|18.0|65.0|1.0|5.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|716|716.0
1004|efalizumab|Other Genetic Failure/Mutation|0|1|4.0|1.0|1.0|1.0|1|0|1|1|0|18.0|70.0|1.0|0.0|1.0|2.0|1.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|136|136.0
1005|efalizumab|Transplantation/GVHD|0|1|23.0|1.0|1.0|1.0|1|0|1|1|0|18.0|65.0|1.0|5.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|716|716.0
1006|efalizumab|Type 1 Diabetes|0|2|61.0|1.0|8.0|2.5|1|1|1|1|0|15.0|50.0|1.0|2.5|1.0|2.0|2.0|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|3303|1651.5
1007|efaproxiral|Unspecified Cancer|0|1||1.0|0.0|1.0|1|0|0|1|0|18.0|120.0|16.0|66.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1569|1569.0
1008|efatutazone|Thyroid|0|1||1.0|4.0|1.0|1|0|0|1|0|18.0|99.0|253.0|19.0|1.0|2.0|1.0|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1626|1626.0
1009|efatutazone|Unspecified Solid Tumor|0|1||1.0|3.0|1.0|1|0|0|1|0|18.0|99.0|127.0|15.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1450|1450.0
1010|efavirenz|HIV|1|9|28.571428571428573|2.8541666666666665|9.113636363636363|3.6956521739130435|1|1|1|1|0|17.166666666666668|22.6|29.833333333333332|219.60416666666666|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|7325|813.8888888888889
1011|efavirenz|Other Infection|1|2|35.666666666666664|1.0|7.666666666666667|3.0|1|0|0|1|0|18.0|99.0|13.666666666666666|110.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|4398|2199.0
1012|elagolix|Uterine fibroids|1|2||1.0|18.285714285714285|8.571428571428571|1|0|0|0|0|18.571428571428573|50.42857142857143||485.2857142857143|0.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|False|1391|695.5
1013|eleclazine|Arrhythmia|0|1||1.0|9.0|3.0|1|0|0|1|0|18.0|80.0|84.0|313.0|1.0|2.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|746|746.0
1014|eltrombopag|Other Blood Loss/Disorder|1|1|42.0|2.0|13.0|4.0|1|0|0|1|0|18.0|110.0|120.0|162.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1293|1293.0
1015|elvucitabine|HIV|0|1|2.0|1.0|0.0|1.0|1|0|1|1|0|18.0|65.0|1.0|5.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|76|76.0
1016|emibetuzumab|Esophageal|0|1||2.0|8.0|2.0|1|0|0|1|0|18.0|99.0|4.0|97.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1369|1369.0
1017|emibetuzumab|Gastric|0|1||2.0|8.0|2.0|1|0|0|1|0|18.0|99.0|4.0|97.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1369|1369.0
1018|emibetuzumab|Lung, Non-Small Cell|0|2|18.0|1.0909090909090908|10.727272727272727|2.0|1|0|0|1|0|18.0|99.0|54.0|109.72727272727273|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1573|786.5
1019|emibetuzumab|Renal|0|1||2.0|8.0|2.0|1|0|0|1|0|18.0|99.0|4.0|97.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1369|1369.0
1020|emibetuzumab|Renal Disease|0|1||2.0|8.0|2.0|1|0|0|1|0|18.0|99.0|4.0|97.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1369|1369.0
1021|emibetuzumab|Unspecified Cancer|0|1||2.0|8.0|2.0|1|0|0|1|0|18.0|99.0|4.0|97.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1369|1369.0
1022|empagliflozin|Type 1 Diabetes|1|1||7.0|13.0|2.0|1|0|1|0|0|18.0|74.0|1.0|41.0|0.0|2.0|0.0|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|402|402.0
1023|empagliflozin|Type 2 Diabetes|1|3|28.0|3.0|7.0|2.0|1|0|1|1|1|18.0|72.0|1.0|37.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2133|711.0
1024|emtricitabine|HIV|1|3|44.0|1.0|20.5|7.5|1|0|1|0|0|18.0|56.666666666666664|1.0|62.25|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|4469|1489.6666666666667
1025|enalapril|Hypertension|1|1|8.0|1.0|1.0|4.0|1|0|0|0|0|35.0|65.0||160.0|0.0|0.0|1.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|259|259.0
1026|endostatin|Other Genetic Failure/Mutation|0|1|27.0|1.0|1.0|1.0|1|1|1|0|0|16.0|30.0|1.0|20.0|0.0|0.0|0.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|836|836.0
1027|enfuvirtide|HIV|1|1|32.0|1.0|4.0|1.0|1|0|1|0|0|18.0|99.0|1.0|30.0|0.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|990|990.0
1028|enoxaparin sodium|Thrombotic Disorders|1|1|13.0|1.0|4.0|8.0|1|0|0|0|0|18.0|99.0|19.0|705.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|411|411.0
1029|entacapone|Parkinson's Disease|1|1|53.0|4.0|2.0|1.0|1|0|1|1|0|20.0|99.0|1.0|285.0|1.0|0.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|1627|1627.0
1030|entecavir|HBV|1|9|48.0|1.0333333333333334|22.285714285714285|3.1333333333333333|1|1|0|1|0|13.866666666666667|49.275862068965516|18.8|73.9|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|7667|851.8888888888889
1031|entospletinib|Anemia|0|1||2.0|3.0|1.0|1|0|1|1|0|18.0|99.0|1.0|24.0|1.0|2.0|1.0|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1382|1382.0
1032|entospletinib|Leukemia, Chronic Lymphocytic|0|3||1.6|3.8|1.2|1|0|1|1|0|18.0|99.0|6.2|34.8|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2870|956.6666666666666
1033|entospletinib|Lymphoma, Non-Hodgkin's|0|4||1.6363636363636365|3.5625|1.4545454545454546|1|0|1|1|0|29.454545454545453|80.0|11.090909090909092|26.818181818181817|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2870|717.5
1034|entospletinib|Unspecified Cancer|0|3||2.375|4.125|2.875|1|0|1|1|0|18.0|99.0|11.5|72.75|0.0|0.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2185|728.3333333333334
1035|epacadostat|Bladder|0|1||1.0|2.0|1.0|1|0|1|0|0|18.0|99.0|1.0|0.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|0|0.0
1036|epacadostat|CNS, Glioblastoma|0|1||6.0|7.0|9.0|1|0|0|1|0|18.0|99.0|24.0|307.0|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2029|2029.0
1037|epacadostat|Colorectal (Oncology)|0|1||6.0|7.0|9.0|1|0|0|1|0|18.0|99.0|24.0|307.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2029|2029.0
1038|epacadostat|Esophageal|0|1||1.0|5.0|1.0|1|0|1|1|0|18.0|99.0|1.0|3.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|258|258.0
1039|epacadostat|Gastric|0|1||1.0|5.0|1.0|1|0|1|1|0|18.0|99.0|1.0|3.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|258|258.0
1040|epacadostat|Head/Neck|0|4||2.375|5.625|4.0|1|0|1|1|0|18.0|99.0|6.75|82.5|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2804|701.0
1041|epacadostat|Lymphoma, Non-Hodgkin's|0|2||5.2|5.8|7.4|1|0|1|1|0|18.0|99.0|19.4|249.6|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2029|1014.5
1042|epacadostat|Melanoma|0|3||2.5714285714285716|7.428571428571429|2.4285714285714284|1|0|0|1|0|18.0|99.0|7.071428571428571|62.214285714285715|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|3015|1005.0
1043|epacadostat|Metastatic Cancer|0|2||2.142857142857143|3.2857142857142856|2.7142857142857144|1|0|0|1|0|18.0|99.0|10.571428571428571|61.42857142857143|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1220|610.0
1044|epacadostat|Multiple Myeloma|0|1||6.0|7.0|9.0|1|0|0|1|0|18.0|99.0|24.0|307.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2029|2029.0
1045|epacadostat|Ovarian|0|4|26.0|1.9230769230769231|4.153846153846154|2.769230769230769|1|0|1|1|0|18.0|99.0|138.07692307692307|92.92307692307692|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|3092|773.0
1046|epacadostat|Unspecified Cancer|0|5||1.297872340425532|4.914893617021277|2.872340425531915|1|0|1|1|0|18.0|99.0|85.1063829787234|178.0|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|3398|679.6
1047|epacadostat|Unspecified Solid Tumor|0|8|26.0|1.619047619047619|3.7|2.5714285714285716|1|0|1|1|0|18.0|99.0|53.42857142857143|50.61904761904762|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|3092|386.5
1048|epelsiban|Other Autoimmune Related|0|1|3.0|2.0|2.0|3.0|1|0|0|1|0|18.0|55.0|13.0|0.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|False|108|108.0
1049|epinephrine|Hypertension|1|1|112.0|1.0|0.0|2.0|1|0|1|1|0|18.0|70.0|1.0|16.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|3382|3382.0
1050|epirubicin|Breast|1|4|47.0|1.5|4.25|2.0|1|0|1|1|0|18.0|70.0|1.0|107.5|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|False|6896|1724.0
1051|epirubicin|Unspecified Solid Tumor|1|4|47.0|1.5|4.25|2.0|1|0|1|1|0|18.0|70.0|1.0|107.5|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|False|6896|1724.0
1052|eplerenone|Hypertension|1|3|49.5|1.0|9.5|4.0|1|0|1|1|1|18.0|75.0|22.0|85.75|0.0|2.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|4512|1504.0
1053|eplerenone|Other Heart Disease/Failure|1|1||1.0|1.0|6.0|1|0|0|0|0|18.0|99.0|29.0|72.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|438|438.0
1054|epratuzumab|Leukemia, Acute Lymphocytic|0|1|73.0|1.0|5.0|2.0|1|0|0|0|0|18.0|99.0|11.0|57.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2207|2207.0
1055|epratuzumab|Lupus|0|1|23.0|1.0|1.0|1.0|1|0|0|1|0|18.0|99.0|3.0|20.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|1|1|715|715.0
1056|epratuzumab|Unspecified Cancer|0|2|53.5|1.0|3.0|1.5|1|1|1|1|0|18.0|99.0|6.0|29.5|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2695|1347.5
1057|eptacog alfa (activated)|Other Blood Loss/Disorder|1|1|36.0|1.0|20.0|6.0|1|1|0|1|0|12.0|99.0|45.0|51.0|0.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1111|1111.0
1058|eptifibatide|Other Heart Disease/Failure|1|1|81.0|1.0|4.0|3.0|1|0|0|1|0|18.0|99.0|13.0|535.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|2451|2451.0
